adset_id,adset_name,budget_spend,campaign_id,campaign_name,clicks,impressions,installs,objective,revenue,status
#23843571046200324,MS-a-CT-US-U 9x16-20190813-M-set1_unlock-1,0,#23843567987060324,MS-a-CT 2019-33,0,0,0,APP_INSTALLS,0,PAUSED
#23843570407420324,MS-a-US,0,#23843537622180324,MS-a-SL-US,0,0,0,APP_INSTALLS,0,PAUSED
#23843570407410324,MS-a-20190808-US-U,0,#23843537622180324,MS-a-SL-US,0,0,0,APP_INSTALLS,0,PAUSED
#23843570407400324,MS-a-tmix-UK-U,0,#23843560120890324,MS-a-SL-UK,0,0,0,APP_INSTALLS,0,PAUSED
#23843570407390324,MS-a-tmix-UK-M,0,#23843560120890324,MS-a-SL-UK,0,0,0,APP_INSTALLS,0,PAUSED
#23843570407380324,MS-a-tmix-UK-F,0,#23843560120890324,MS-a-SL-UK,0,0,0,APP_INSTALLS,0,PAUSED
#23843570407370324,MS-a-tmix-CA-U,0,#23843570277630324,MS-a-SL-CA-13.08,0,0,0,APP_INSTALLS,0,ACTIVE
#23843570407360324,MS-a-tmix-CA-M,0,#23843570277630324,MS-a-SL-CA-13.08,0,0,0,APP_INSTALLS,0,ACTIVE
#23843570407350324,MS-a-tmix-CA-F,0,#23843570277630324,MS-a-SL-CA-13.08,0,0,0,APP_INSTALLS,0,ACTIVE
#23843570407310324,MS-a-tmix-DE-F,0,#23843560150920324,MS-a-SL-DE,0,0,0,APP_INSTALLS,0,ACTIVE
#23843570407300324,MS-a-tmix-AU-M,0,#23843560144950324,MS-a-SL-AU,0,0,0,APP_INSTALLS,0,ACTIVE
#23843570407290324,MS-a-tmix-AU-F,0,#23843560144950324,MS-a-SL-AU,0,0,0,APP_INSTALLS,0,ACTIVE
#23843570407280324,MS-a-tmix-AU-U,0,#23843560144950324,MS-a-SL-AU,0,0,0,APP_INSTALLS,0,ACTIVE
#23843570407270324,MS-a-tmix-DE-M,0,#23843560150920324,MS-a-SL-DE,0,0,0,APP_INSTALLS,0,ACTIVE
#23843570371580324,MS-a-CT-US-U 4x5-20190813-K-set1_fingertest-1,0,#23843567987060324,MS-a-CT 2019-33,0,0,0,APP_INSTALLS,0,PAUSED
#23843570371480324,MS-i-CT-US-U 4x5-20190813-K-set1_fingertest-1,0,#23843567987000324,MS-i-CT 2019-33,0,0,0,APP_INSTALLS,0,ACTIVE
#23843570278020324,MS-a-tmix-CA-M,0,#23843570277630324,MS-a-SL-CA-13.08,0,0,0,APP_INSTALLS,0,ACTIVE
#23843570278010324,MS-a-tmix-CA-F,0,#23843570277630324,MS-a-SL-CA-13.08,0,0,0,APP_INSTALLS,0,ACTIVE
#23843570277650324,MS-a-tmix-CA-U,0,#23843570277630324,MS-a-SL-CA-13.08,0,0,0,APP_INSTALLS,0,ACTIVE
#23843568011970324,MS-i-CT-US-U 16x9-20190812-R-displaylandscape-1,0,#23843567987000324,MS-i-CT 2019-33,0,0,0,APP_INSTALLS,0,ACTIVE
#23843568011820324,MS-a-CT-US-U 16x9-20190812-R-displaylandscape-1,0,#23843567987060324,MS-a-CT 2019-33,0,0,0,APP_INSTALLS,0,PAUSED
#23843568008120324,MS-i-CT-US-U 9x16-20190812-M-set1_fastwraplvl43-1,0,#23843567987000324,MS-i-CT 2019-33,0,0,0,APP_INSTALLS,0,ARCHIVED
#23843568007960324,MS-a-CT-US-U 9x16-20190812-M-set1_fastwraplvl43-1,0,#23843567987060324,MS-a-CT 2019-33,0,0,0,APP_INSTALLS,0,PAUSED
#23843568004530324,MS-i-CT-US-U 9x16-20190812-M-set1_fastwraplvl41-1,0,#23843567987000324,MS-i-CT 2019-33,0,0,0,APP_INSTALLS,0,ARCHIVED
#23843568004420324,MS-a-CT-US-U 9x16-20190812-M-set1_fastwraplvl41-1,0,#23843567987060324,MS-a-CT 2019-33,0,0,0,APP_INSTALLS,0,PAUSED
#23843568003070324,MS-i-CT-US-U 9x16-20190812-M-set1_fastwraplvl42-1,0,#23843567987000324,MS-i-CT 2019-33,0,0,0,APP_INSTALLS,0,ARCHIVED
#23843568002990324,MS-a-CT-US-U 9x16-20190812-M-set1_fastwraplvl42-1,0,#23843567987060324,MS-a-CT 2019-33,0,0,0,APP_INSTALLS,0,PAUSED
#23843567988840324,MS-i-CT-US-U 9x16-20190812-M-set1_fastwraplvl40-1,0,#23843567987000324,MS-i-CT 2019-33,0,0,0,APP_INSTALLS,0,ARCHIVED
#23843567987840324,MS-a-CT-US-U 9x16-20190812-M-set1_fastwraplvl40-1,0,#23843567987060324,MS-a-CT 2019-33,0,0,0,APP_INSTALLS,0,PAUSED
#23843567987300324,MS-a-CT-US-U 9x16-20190812-R-fails-1,0,#23843567987060324,MS-a-CT 2019-33,0,0,0,APP_INSTALLS,0,PAUSED
#23843567987130324,MS-i-CT-US-U 9x16-20190812-R-fails-1,0,#23843567987000324,MS-i-CT 2019-33,0,0,0,APP_INSTALLS,0,ARCHIVED
#23843567976190324,MS-i-CT-US-U 9x16-20190808-SK-test-1,0,#23843567975860324,MS-i-CT 2019-32,0,0,0,APP_INSTALLS,0,PAUSED
#23843567975390324,MS-a-CT-US-U 9x16-20190808-SK-test-1,0,#23843567975350324,MS-a-CT 2019-32,0,0,0,APP_INSTALLS,0,PAUSED
#23843567955910324,MS-i-CT-US-U-landscape-M,0,#23843566161480324,MS-i-CT,0,0,0,APP_INSTALLS,0,PAUSED
#23843567948450324,MS-i-CT-US-U 9x16-20190802-SK-set1_test-1,0,#23843567948420324,MS-i-CT 2019-31,0,0,0,APP_INSTALLS,0,PAUSED
#23843567948330324,MS-a-CT-US-U 9x16-20190802-SK-set1_test-1,0,#23843567948300324,MS-a-CT 2019-31,0,0,0,APP_INSTALLS,0,PAUSED
#23843567947970324,MS-i-CT-US-U-fails-4x5,0,#23843566161480324,MS-i-CT,0,0,0,APP_INSTALLS,0,PAUSED
#23843567891470324,MS-i-CT-US-U-Levels,0,#23843566161480324,MS-i-CT,0,0,0,APP_INSTALLS,0,PAUSED
#23843567861730324,MS-i-CT-US-U-fails-9x16,0,#23843566161480324,MS-i-CT,0,0,0,APP_INSTALLS,0,PAUSED
#23843567852410324,MS-i-CT-US-U-fastwraplvl,0,#23843566161480324,MS-i-CT,0,0,0,APP_INSTALLS,0,ACTIVE
#23843566327500324,MS-i-tmix-ILIENZZA-U,0,#23843566327110324,MS-i-SL-ILIENZZA,0,0,0,APP_INSTALLS,0,PAUSED
#23843566327490324,MS-i-tmix-ILIENZZA-F,0,#23843566327110324,MS-i-SL-ILIENZZA,0,0,0,APP_INSTALLS,0,PAUSED
#23843566327120324,MS-i-tmix-ILIENZZA-M,0,#23843566327110324,MS-i-SL-ILIENZZA,0,0,0,APP_INSTALLS,0,PAUSED
#23843566287160324,MS-i-tmix-TK-U,0,#23843566286790324,MS-i-SL-TK,0,0,0,APP_INSTALLS,0,ACTIVE
#23843566287150324,MS-i-tmix-TK-F,0,#23843566286790324,MS-i-SL-TK,0,0,0,APP_INSTALLS,0,ACTIVE
#23843566286770324,MS-i-tmix-TK-M,0,#23843566286790324,MS-i-SL-TK,0,0,0,APP_INSTALLS,0,ACTIVE
#23843566271980324,MS-i-tmix-BR-M,0,#23843566271950324,MS-i-SL-BR,0,0,0,APP_INSTALLS,0,ACTIVE
#23843566271970324,MS-i-tmix-BR-U,0,#23843566271950324,MS-i-SL-BR,0,0,0,APP_INSTALLS,0,ACTIVE
#23843566271960324,MS-i-tmix-BR-F,0,#23843566271950324,MS-i-SL-BR,0,0,0,APP_INSTALLS,0,ACTIVE
#23843566237420324,MS-i-tmix-RU-U,0,#23843566237040324,MS-i-SL-RU,0,0,0,APP_INSTALLS,0,PAUSED
#23843566237410324,MS-i-tmix-RU-F,0,#23843566237040324,MS-i-SL-RU,0,0,0,APP_INSTALLS,0,ACTIVE
#23843566237030324,MS-i-tmix-RU-M,0,#23843566237040324,MS-i-SL-RU,0,0,0,APP_INSTALLS,0,PAUSED
#23843566165440324,MS-a-CT-US-U,0,#23843566165380324,MS-a-CT,0,0,0,APP_INSTALLS,0,ACTIVE
#23843566161540324,MS-i-CT-US-U,0,#23843566161480324,MS-i-CT,0,0,0,APP_INSTALLS,0,ACTIVE
#23843564196530324,MS-i-tmix-ROW-M,0,#23843564196140324,MS-i-SL-ROW,0,0,0,APP_INSTALLS,0,ACTIVE
#23843564196520324,MS-i-tmix-ROW-U,0,#23843564196140324,MS-i-SL-ROW,0,0,0,APP_INSTALLS,0,ACTIVE
#23843564196190324,MS-i-tmix-ROW-F,0,#23843564196140324,MS-i-SL-ROW,0,0,0,APP_INSTALLS,0,ACTIVE
#23843564180170324,MS-i-tmix-BENELUX-M,0,#23843564180150324,MS-i-SL-BENELUX,0,0,0,APP_INSTALLS,0,ACTIVE
#23843564180160324,MS-i-tmix-BENELUX-F,0,#23843564180150324,MS-i-SL-BENELUX,0,0,0,APP_INSTALLS,0,ACTIVE
#23843564179830324,MS-i-tmix-BENELUX-U,0,#23843564180150324,MS-i-SL-BENELUX,0,0,0,APP_INSTALLS,0,ACTIVE
#23843564168150324,MS-i-tmix-HKSGKR-M,0,#23843564167770324,MS-i-SL-HKSGKR,0,0,0,APP_INSTALLS,0,ACTIVE
#23843564168140324,MS-i-tmix-HKSGKR-F,0,#23843564167770324,MS-i-SL-HKSGKR,0,0,0,APP_INSTALLS,0,ACTIVE
#23843564167760324,MS-i-tmix-HKSGKR-U,0,#23843564167770324,MS-i-SL-HKSGKR,0,0,0,APP_INSTALLS,0,ACTIVE
#23843564154750324,MS-i-tmix-JP-M,0,#23843564154720324,MS-i-SL-JP,0,0,0,APP_INSTALLS,0,ACTIVE
#23843564154740324,MS-i-tmix-JP-F,0,#23843564154720324,MS-i-SL-JP,0,0,0,APP_INSTALLS,0,ACTIVE
#23843564154400324,MS-i-tmix-JP-U,0,#23843564154720324,MS-i-SL-JP,0,0,0,APP_INSTALLS,0,ACTIVE
#23843564143820324,MS-i-tmix-ACH-U,0,#23843564143450324,MS-i-SL-ACH,0,0,0,APP_INSTALLS,0,PAUSED
#23843564143810324,MS-i-tmix-ACH-M,0,#23843564143450324,MS-i-SL-ACH,0,0,0,APP_INSTALLS,0,PAUSED
#23843564143790324,MS-i-tmix-ACH-F,0,#23843564143450324,MS-i-SL-ACH,0,0,0,APP_INSTALLS,0,PAUSED
#23843564130860324,MS-i-tmix-SCAN-F,0,#23843564130480324,MS-i-SL-SCAN,0,0,0,APP_INSTALLS,0,PAUSED
#23843564130850324,MS-i-tmix-SCAN-M,0,#23843564130480324,MS-i-SL-SCAN,0,0,0,APP_INSTALLS,0,PAUSED
#23843564130470324,MS-i-tmix-SCAN-U,0,#23843564130480324,MS-i-SL-SCAN,0,0,0,APP_INSTALLS,0,PAUSED
#23843564127410324,MS-i-tmix-FR-F,0,#23843564127030324,MS-i-SL-FR,0,0,0,APP_INSTALLS,0,ACTIVE
#23843564127400324,MS-i-tmix-FR-M,0,#23843564127030324,MS-i-SL-FR,0,0,0,APP_INSTALLS,0,ACTIVE
#23843564127020324,MS-i-tmix-FR-U,0,#23843564127030324,MS-i-SL-FR,0,0,0,APP_INSTALLS,0,ACTIVE
#23843564121750324,MS-a-tmix-BENELUX-U,0,#23843560150900324,MS-a-SL-BENELUX,0,0,0,APP_INSTALLS,0,ACTIVE
#23843564118930324,MS-a-tmix-ITES-U,0,#23843560205040324,MS-a-SL-ITES,0,0,0,APP_INSTALLS,0,ACTIVE
#23843564117290324,MS-a-tmix-ACH-U,0,#23843560213830324,MS-a-SL-ACH,0,0,0,APP_INSTALLS,0,ACTIVE
#23843564114110324,MS-a-tmix-HKSGKR-U,0,#23843560223340324,MS-a-SL-HKSGKR,0,0,0,APP_INSTALLS,0,ACTIVE
#23843564111630324,MS-a-tmix-FR-U,0,#23843560150930324,MS-a-SL-FR,0,0,0,APP_INSTALLS,0,PAUSED
#23843564109570324,MS-a-tmix-SCAN-U,0,#23843560150950324,MS-a-SL-Scan,0,0,0,APP_INSTALLS,0,ACTIVE
#23843564106410324,MS-a-tmix-UK-U,0,#23843560120890324,MS-a-SL-UK,0,0,0,APP_INSTALLS,0,PAUSED
#23843564101630324,MS-i-tmix-DE-U,0,#23843560846820324,MS-i-SL-DE,0,0,0,APP_INSTALLS,0,ACTIVE
#23843564097520324,MS-i-tmix-CA-U,0,#23843563177710324,MS-i-SL-CA,0,0,0,APP_INSTALLS,0,ACTIVE
#23843564095460324,MS-i-tmix-AU-U,0,#23843563164930324,MS-i-SL-AU,0,0,0,APP_INSTALLS,0,ACTIVE
#23843564094040324,MS-i-tmix-UK-U,0,#23843561388450324,MS-i-SL-UK,0,0,0,APP_INSTALLS,0,PAUSED
#23843563756100324,MS-i-tmix-US-U,0,#23843560984150324,MS-i-SL-US,0,0,0,APP_INSTALLS,0,PAUSED
#23843563177720324,MS-i-tmix-CA-M,0,#23843563177710324,MS-i-SL-CA,0,0,0,APP_INSTALLS,0,ACTIVE
#23843563177460324,MS-i-tmix-CA-F,0,#23843563177710324,MS-i-SL-CA,0,0,0,APP_INSTALLS,0,ACTIVE
#23843563165430324,MS-i-tmix-UK-F,0,#23843563164900324,MS-i-SL-CA,0,0,0,APP_INSTALLS,0,ARCHIVED
#23843563165420324,MS-i-tmix-AU-M,0,#23843563164930324,MS-i-SL-AU,0,0,0,APP_INSTALLS,0,ACTIVE
#23843563165410324,MS-i-tmix-UK-M,0,#23843563164900324,MS-i-SL-CA,0,0,0,APP_INSTALLS,0,ARCHIVED
#23843563164910324,MS-i-tmix-AU-F,0,#23843563164930324,MS-i-SL-AU,0,0,0,APP_INSTALLS,0,ACTIVE
#23843562434550324,MS-i-SL-BR-U,0,#23843562434520324,MS-i-SL-BR,0,0,0,APP_INSTALLS,0,ACTIVE
#23843561388470324,MS-i-tmix-UK-F,0,#23843561388450324,MS-i-SL-UK,0,0,0,APP_INSTALLS,0,PAUSED
#23843561388210324,MS-i-tmix-UK-M,0,#23843561388450324,MS-i-SL-UK,0,0,0,APP_INSTALLS,0,PAUSED
#23843561005730324,MS-a-tmix-JP-U,0,#23843560150940324,MS-a-SL-JP,0,0,0,APP_INSTALLS,0,ACTIVE
#23843561001290324,MS-a-tmix-CA-U,0,#23843560137050324,MS-a-SL-CA,0,0,0,APP_INSTALLS,0,ACTIVE
#23843560999840324,MS-a-tmix-AU-U,0,#23843560144950324,MS-a-SL-AU,0,0,0,APP_INSTALLS,0,PAUSED
#23843560998460324,IL-a-BR-tech,0,#23843556747160324,IL-a-20190809-tech_test,0,0,0,APP_INSTALLS,0,ACTIVE
#23843560984410324,MS-i-tmix-US-M,0,#23843560984150324,MS-i-SL-US,0,0,0,APP_INSTALLS,0,PAUSED
#23843560984160324,MS-i-tmix-US-F,0,#23843560984150324,MS-i-SL-US,0,0,0,APP_INSTALLS,0,PAUSED
#23843560848920324,MS-i-tmix-DE-F,0,#23843560846820324,MS-i-SL-DE,0,0,0,APP_INSTALLS,0,ACTIVE
#23843560848890324,MS-i-tmix-DE-M,0,#23843560846820324,MS-i-SL-DE,0,0,0,APP_INSTALLS,0,ACTIVE
#23843560805650324,IL-a-BRIN-tech 2,0,#23843556747160324,IL-a-20190809-tech_test,0,0,0,APP_INSTALLS,0,PAUSED
#23843560235940324,MS-a-tmix-JP-F,0,#23843560235730324,MS-a-SL-ROW,0,0,0,APP_INSTALLS,0,ARCHIVED
#23843560235710324,MS-a-tmix-ROW-U,0,#23843560235730324,MS-a-SL-ROW,0,0,0,APP_INSTALLS,0,ACTIVE
#23843560223570324,MS-a-tmix-HKSGKR-F,0,#23843560223340324,MS-a-SL-HKSGKR,0,0,0,APP_INSTALLS,0,ACTIVE
#23843560223360324,MS-a-tmix-HKSGKR-M,0,#23843560223340324,MS-a-SL-HKSGKR,0,0,0,APP_INSTALLS,0,ACTIVE
#23843560213840324,MS-a-tmix-ACH-F,0,#23843560213830324,MS-a-SL-ACH,0,0,0,APP_INSTALLS,0,ACTIVE
#23843560213590324,MS-a-tmix-ACH-M,0,#23843560213830324,MS-a-SL-ACH,0,0,0,APP_INSTALLS,0,ACTIVE
#23843560205260324,MS-a-tmix-ITES-M,0,#23843560205040324,MS-a-SL-ITES,0,0,0,APP_INSTALLS,0,ACTIVE
#23843560205010324,MS-a-tmix-ITES-F,0,#23843560205040324,MS-a-SL-ITES,0,0,0,APP_INSTALLS,0,ACTIVE
#23843560152240324,MS-a-tmix-BENELUX-F,0,#23843560150900324,MS-a-SL-BENELUX,0,0,0,APP_INSTALLS,0,ACTIVE
#23843560152230324,MS-a-tmix-SCAN-F,0,#23843560150950324,MS-a-SL-Scan,0,0,0,APP_INSTALLS,0,ACTIVE
#23843560152220324,MS-a-tmix-FR-F,0,#23843560150930324,MS-a-SL-FR,0,0,0,APP_INSTALLS,0,PAUSED
#23843560152210324,MS-a-tmix-DE-F,0,#23843560150920324,MS-a-SL-DE,0,0,0,APP_INSTALLS,0,PAUSED
#23843560152200324,MS-a-tmix-JP-M,0,#23843560150940324,MS-a-SL-JP,0,0,0,APP_INSTALLS,0,ACTIVE
#23843560152190324,MS-a-tmix-BENELUX-M,0,#23843560150900324,MS-a-SL-BENELUX,0,0,0,APP_INSTALLS,0,ACTIVE
#23843560152180324,MS-a-tmix-SCAN-M,0,#23843560150950324,MS-a-SL-Scan,0,0,0,APP_INSTALLS,0,ACTIVE
#23843560152170324,MS-a-tmix-FR-M,0,#23843560150930324,MS-a-SL-FR,0,0,0,APP_INSTALLS,0,PAUSED
#23843560152160324,MS-a-tmix-DE-M,0,#23843560150920324,MS-a-SL-DE,0,0,0,APP_INSTALLS,0,PAUSED
#23843560150910324,MS-a-tmix-JP-F,0,#23843560150940324,MS-a-SL-JP,0,0,0,APP_INSTALLS,0,ACTIVE
#23843560145200324,MS-a-tmix-AU-F,0,#23843560144950324,MS-a-SL-AU,0,0,0,APP_INSTALLS,0,PAUSED
#23843560144970324,MS-a-tmix-AU-M,0,#23843560144950324,MS-a-SL-AU,0,0,0,APP_INSTALLS,0,PAUSED
#23843560137300324,MS-a-tmix-CA-M,0,#23843560137050324,MS-a-SL-CA,0,0,0,APP_INSTALLS,0,ACTIVE
#23843560137040324,MS-a-tmix-CA-F,0,#23843560137050324,MS-a-SL-CA,0,0,0,APP_INSTALLS,0,ACTIVE
#23843560121420324,MS-a-BR,0,#23843560120890324,MS-a-SL-UK,0,0,0,APP_INSTALLS,0,ARCHIVED
#23843560121410324,MS-a-tmix-UK-F,0,#23843560120890324,MS-a-SL-UK,0,0,0,APP_INSTALLS,0,PAUSED
#23843560121400324,MS-a-tmix-UK-M,0,#23843560120890324,MS-a-SL-UK,0,0,0,APP_INSTALLS,0,PAUSED
#23843560121390324,MS-a-20190808-US-U,0,#23843560120890324,MS-a-SL-UK,0,0,0,APP_INSTALLS,0,ARCHIVED
#23843560121380324,MS-a-US,0,#23843560120890324,MS-a-SL-UK,0,0,0,APP_INSTALLS,0,ARCHIVED
#23843560120910324,MS-a-20190808-BR,0,#23843560120890324,MS-a-SL-UK,0,0,0,APP_INSTALLS,0,ARCHIVED
#23843560117710324,MS-a-tmix-US-F,0,#23843537622180324,MS-a-SL-US,0,0,0,APP_INSTALLS,0,PAUSED
#23843560073990324,MS-a-tmix-US-M,0,#23843537622180324,MS-a-SL-US,0,0,0,APP_INSTALLS,0,PAUSED
#23843560056290324,TR-a-US-U-test3,0,#23843560056120324,TR-a-Test4-10.08,0,0,0,APP_INSTALLS,0,ACTIVE
#23843560056130324,TR-a-BR-U-test3,0,#23843560056120324,TR-a-Test4-10.08,0,0,0,APP_INSTALLS,0,ACTIVE
#23843557983850324,IL-a-ROW-tech,0,#23843556747160324,IL-a-20190809-tech_test,0,0,0,APP_INSTALLS,0,PAUSED
#23843556747200324,IL-a-BRIN-tech,0,#23843556747160324,IL-a-20190809-tech_test,0,0,0,APP_INSTALLS,0,PAUSED
#23843555429360324,MS-a-US-2,0,#23843537622180324,MS-a-SL-US,0,0,0,APP_INSTALLS,0,ARCHIVED
#23843554521690324,MS-a-20190808-BR,0,#23843537622180324,MS-a-SL-US,0,0,0,APP_INSTALLS,0,PAUSED
#23843554514280324,MS-a-20190808-US-U,0,#23843537622180324,MS-a-SL-US,0,0,0,APP_INSTALLS,0,PAUSED
#23843547977700324,TR-a-BR-U-test3,0,#23843547967190324,TR-a-Test3-06.08,0,0,0,APP_INSTALLS,0,ACTIVE
#23843547967220324,TR-a-US-U-test3,0,#23843547967190324,TR-a-Test3-06.08,0,0,0,APP_INSTALLS,0,ACTIVE
#23843547737370324,TR-a-US-U-test2,0,#23843524285270324,TR-a-Test,0,0,0,APP_INSTALLS,0,ARCHIVED
#23843547735240324,TR-a-BR-U-test2,0,#23843524285270324,TR-a-Test,0,0,0,APP_INSTALLS,0,ARCHIVED
#23843538132940324,FTB2-a-Test-DE-2,0,#23843512579760324,FTB2-a-Test,0,0,0,APP_INSTALLS,0,ACTIVE
#23843538125470324,FTB2-a-Test-BR-2,0,#23843512579760324,FTB2-a-Test,0,0,0,APP_INSTALLS,0,ACTIVE
#23843537693290324,FTB2-a-Test-US-2,0,#23843512579760324,FTB2-a-Test,0,0,0,APP_INSTALLS,0,ACTIVE
#23843537654480324,MS-a-BR,0,#23843537622180324,MS-a-SL-US,0,0,0,APP_INSTALLS,0,PAUSED
#23843537622200324,MS-a-US,0,#23843537622180324,MS-a-SL-US,0,0,0,APP_INSTALLS,0,PAUSED
#23843533750710324,TR-a-US-U-11,0,#23843524285270324,TR-a-Test,0,0,0,APP_INSTALLS,0,PAUSED
#23843533724980324,TR-a-US-U-45,0,#23843524285270324,TR-a-Test,0,0,0,APP_INSTALLS,0,PAUSED
#23843527459330324,TS-a-BR,0,#23843527375650324,Template_TS-a-test,0,0,0,APP_INSTALLS,0,ACTIVE
#23843527443990324,DE - 18+,0,#23843527443880324,TS-a-test,0,0,0,APP_INSTALLS,0,ACTIVE
#23843527375680324,TS-a-US,0,#23843527375650324,Template_TS-a-test,0,0,0,APP_INSTALLS,0,ACTIVE
#23843524542520324,Push-the-blocks US-2,0,#23843523341010324,Push-the-blocks concept test,0,0,0,APP_INSTALLS,0,PAUSED
#23843524295500324,TR-a-BR-U,0,#23843524285270324,TR-a-Test,0,0,0,APP_INSTALLS,0,PAUSED
#23843524285300324,TR-a-US-U-916,0,#23843524285270324,TR-a-Test,0,0,0,APP_INSTALLS,0,PAUSED
#23843523341040324,Push-the-blocks US,0,#23843523341010324,Push-the-blocks concept test,0,0,0,APP_INSTALLS,0,ACTIVE
#23843523306350324,Push the blocks US,0,#23843523306320324,deprecated_Push-the-blocks concept test,0,0,0,LINK_CLICKS,0,ACTIVE
#23843520495860324,B3D-a-20190729-4x5-US-U,0,#23843512519020324,B3D-a-T2,0,0,0,APP_INSTALLS,0,ACTIVE
#23843520490610324,B3D-a-20190729-9x16-US-U,0,#23843512519020324,B3D-a-T2,0,0,0,APP_INSTALLS,0,ACTIVE
#23843520480600324,B3D-a-20190729-1x1-US-U,0,#23843512519020324,B3D-a-T2,0,0,0,APP_INSTALLS,0,ACTIVE
#23843512585370324,FTB2-a-Test-BR,0,#23843512579760324,FTB2-a-Test,0,0,0,APP_INSTALLS,0,PAUSED
#23843512585350324,FTB2-a-Test-US,0,#23843512579760324,FTB2-a-Test,0,0,0,APP_INSTALLS,0,PAUSED
#23843512579780324,FTB2-a-Test-DE,0,#23843512579760324,FTB2-a-Test,0,0,0,APP_INSTALLS,0,PAUSED
#23843512535620324,B3D-a-T2-US-U,0,#23843512519020324,B3D-a-T2,0,0,0,APP_INSTALLS,0,PAUSED
#23843512535610324,B3D-a-T2-BR-U,0,#23843512519020324,B3D-a-T2,0,0,0,APP_INSTALLS,0,PAUSED
#23843512519040324,B3D-a-T2-DE-U,0,#23843512519020324,B3D-a-T2,0,0,0,APP_INSTALLS,0,PAUSED
#23843504201050324,Twisted_Rails-Creative_concept_test_3-color,0,#23843504200930324,Twisted_Rails-Creative_concept_test_3-color,0,0,0,LINK_CLICKS,0,ACTIVE
#23843484974260324,TR-9x16-20190718-K-01-set1_twistedrails_test,0,#23843484974230324,Twisted_Rails-Creative_concept_test_2,0,0,0,LINK_CLICKS,0,ACTIVE
#23843484974250324,TR-9x16-20190718-K-02-set1_twistedrails_test,0,#23843484974230324,Twisted_Rails-Creative_concept_test_2,0,0,0,LINK_CLICKS,0,ACTIVE
#23843483189410324,Ad Set for Ad B,0,#23843483189160324,Twisted_Rails-Creative_concept_test,0,0,0,APP_INSTALLS,0,ACTIVE
#23843483189400324,Ad Set for Ad A,0,#23843483189160324,Twisted_Rails-Creative_concept_test,0,0,0,APP_INSTALLS,0,ACTIVE
#23843447485830324,WB-a-CT-US-U 9x16-20190705-R-set1-1,0,#23843444099740324,WB-a-CT 2019-27,0,0,0,APP_INSTALLS,0,PAUSED
#23843447485540324,WB-i-CT-US-U 9x16-20190705-R-set1-1,0,#23843447229230324,WB-i-CT 2019-27,0,0,0,APP_INSTALLS,0,PAUSED
#23843447429100324,WB-a-CT-US-U 9x16-20190705-A-set1_music-5,0,#23843444099740324,WB-a-CT 2019-27,0,0,0,APP_INSTALLS,0,PAUSED
#23843447428190324,WB-i-CT-US-U 9x16-20190705-A-set1_music-5,0,#23843447229230324,WB-i-CT 2019-27,0,0,0,APP_INSTALLS,0,PAUSED
#23843447391420324,WB-a-CT-US-U 9x16-20190705-A-set1_music-4,0,#23843444099740324,WB-a-CT 2019-27,0,0,0,APP_INSTALLS,0,PAUSED
#23843447391060324,WB-i-CT-US-U 9x16-20190705-A-set1_music-4,0,#23843447229230324,WB-i-CT 2019-27,0,0,0,APP_INSTALLS,0,PAUSED
#23843447373490324,WB-a-CT-US-U 9x16-20190705-A-set1_music-3,0,#23843444099740324,WB-a-CT 2019-27,0,0,0,APP_INSTALLS,0,PAUSED
#23843447372830324,WB-i-CT-US-U 9x16-20190705-A-set1_music-3,0,#23843447229230324,WB-i-CT 2019-27,0,0,0,APP_INSTALLS,0,PAUSED
#23843447355520324,WB-a-CT-US-U 9x16-20190705-A-set1_music-2,0,#23843444099740324,WB-a-CT 2019-27,0,0,0,APP_INSTALLS,0,PAUSED
#23843447355250324,WB-i-CT-US-U 9x16-20190705-A-set1_music-2,0,#23843447229230324,WB-i-CT 2019-27,0,0,0,APP_INSTALLS,0,PAUSED
#23843447288680324,WB-a-CT-US-U 9x16-20190705-A-set1_music-1,0,#23843444099740324,WB-a-CT 2019-27,0,0,0,APP_INSTALLS,0,PAUSED
#23843447288590324,WB-i-CT-US-U 9x16-20190705-A-set1_music-1,0,#23843447229230324,WB-i-CT 2019-27,0,0,0,APP_INSTALLS,0,PAUSED
#23843447229380324,WB-i-CT-US-U 9x16-20190705-C-set1_filter_30sec-1,0,#23843447229230324,WB-i-CT 2019-27,0,0,0,APP_INSTALLS,0,PAUSED
#23843447229270324,WB-a-CT-US-U 9x16-20190705-C-set1_filter_30sec-1,0,#23843444099740324,WB-a-CT 2019-27,0,0,0,APP_INSTALLS,0,PAUSED
#23843447011960324,WB-I-L-ES-U,0,#23843447011550324,WB-i-ITES,0,0,0,APP_INSTALLS,0,ACTIVE
#23843447011950324,WB-I-L-IT-U,0,#23843447011550324,WB-i-ITES,0,0,0,APP_INSTALLS,0,ACTIVE
#23843446994170324,WB-I-L-TW-U,0,#23843446994180324,WB-i-HKSGKRTW,0,0,0,APP_INSTALLS,0,PAUSED
#23843446993790324,WB-I-L-SG-U,0,#23843446994180324,WB-i-HKSGKRTW,0,0,0,APP_INSTALLS,0,ACTIVE
#23843446993780324,WB-I-L-KR-U,0,#23843446994180324,WB-i-HKSGKRTW,0,0,0,APP_INSTALLS,0,ACTIVE
#23843446993740324,WB-I-L-HK-U,0,#23843446994180324,WB-i-HKSGKRTW,0,0,0,APP_INSTALLS,0,ACTIVE
