,adset_id,adset_name,budget_spend,campaign_id,campaign_name,clicks,impressions,installs,objective,revenue,status
3757,#23843532227100482,FoBl-a-CT-US-U 4x5-20190704-M-set1_orientation-1,0.0,#23843524457190482,FoBl-a-CT 2019-27,0.0,0.0,0.0,APP_INSTALLS,0,PAUSED
3758,#23843532226900482,FoBl-a-CT-US-U 9x16-20190704-M-set1_orientation-1,0.0,#23843524457190482,FoBl-a-CT 2019-27,0.0,0.0,0.0,APP_INSTALLS,0,PAUSED
3759,#23843531946630482,FoBl-a-CT-US-U 9x16-20190704-R-set1_alternatingmoves-1,0.0,#23843524457190482,FoBl-a-CT 2019-27,0.0,0.0,0.0,APP_INSTALLS,0,PAUSED
3760,#23843530353560482,FoBl-a-CT-US-U 9x16-20190703-R-set1_simultaneousmoves-1,0.0,#23843524457190482,FoBl-a-CT 2019-27,0.0,0.0,0.0,APP_INSTALLS,0,PAUSED
3761,#23843528162220482,FoBl-a-CT-US-U 9x16-20190702-M-set1_actualgameplay-1,0.0,#23843524457190482,FoBl-a-CT 2019-27,0.0,0.0,0.0,APP_INSTALLS,0,PAUSED
3762,#23843528162120482,FoBl-a-CT-US-U 4x5-20190702-M-set1_actualgameplay-1,0.0,#23843524457190482,FoBl-a-CT 2019-27,0.0,0.0,0.0,APP_INSTALLS,0,PAUSED
3763,#23843528113730482,FoBl-a-CT-US-U 9x16-20190701-R-set1_alternatingmoves-1,0.0,#23843524457190482,FoBl-a-CT 2019-27,0.0,0.0,0.0,APP_INSTALLS,0,PAUSED
3764,#23843528055220482,FoBl-a-CT-US-U 9x16-20190702-M-set1_bugs-1,0.0,#23843524457190482,FoBl-a-CT 2019-27,0.0,0.0,0.0,APP_INSTALLS,0,PAUSED
3765,#23843528054300482,FoBl-a-CT-US-U 4x5-20190702-M-set1_bugs-1,0.0,#23843524457190482,FoBl-a-CT 2019-27,0.0,0.0,0.0,APP_INSTALLS,0,PAUSED
3766,#23843527087530482,FoBl-a-CT-US-U 4x5-20190702-C-set1_interntest-1,0.0,#23843524457190482,FoBl-a-CT 2019-27,0.0,0.0,0.0,APP_INSTALLS,0,PAUSED
3767,#23843524858820482,FoBl-a-CT-US-U 16x9-20190701-K-set1_meandtheboys-1,0.0,#23843524457190482,FoBl-a-CT 2019-27,0.0,0.0,0.0,APP_INSTALLS,0,ACTIVE
3768,#23843524506970482,FoBl-a-CT-US-U 9x16-20190701-A-set6_starsign-3,0.0,#23843524457190482,FoBl-a-CT 2019-27,0.0,0.0,0.0,APP_INSTALLS,0,ACTIVE
3769,#23843524500950482,FoBl-a-CT-US-U 9x16-20190701-A-set6_starsign-2,0.0,#23843524457190482,FoBl-a-CT 2019-27,0.0,0.0,0.0,APP_INSTALLS,0,ACTIVE
3770,#23843524497370482,FoBl-a-CT-US-U 9x16-20190701-A-set6_starsign-1,0.0,#23843524457190482,FoBl-a-CT 2019-27,0.0,0.0,0.0,APP_INSTALLS,0,ACTIVE
3771,#23843524486480482,FoBl-a-CT-US-U 9x16-20190701-R-set1_holeiterations-1,0.0,#23843524457190482,FoBl-a-CT 2019-27,0.0,0.0,0.0,APP_INSTALLS,0,ACTIVE
3772,#23843524479910482,FoBl-a-CT-US-U 9x16-20190701-A-set5_starsign-3,0.0,#23843524457190482,FoBl-a-CT 2019-27,0.0,0.0,0.0,APP_INSTALLS,0,ACTIVE
3773,#23843524466150482,FoBl-a-CT-US-U 9x16-20190701-A-set5_starsign-2,0.0,#23843524457190482,FoBl-a-CT 2019-27,0.0,0.0,0.0,APP_INSTALLS,0,ACTIVE
3774,#23843524457250482,FoBl-a-CT-US-U 9x16-20190701-A-set5_starsign-1,0.0,#23843524457190482,FoBl-a-CT 2019-27,0.0,0.0,0.0,APP_INSTALLS,0,ACTIVE
3775,#23843519585560482,FoBl-a-CT-US-U 9x16-20190628-A-set2_troll-2,0.0,#23843509541420482,FoBl-a-CT 2019-26,0.0,0.0,0.0,APP_INSTALLS,0,PAUSED
3776,#23843519578460482,FoBl-a-CT-US-U 9x16-20190628-A-set2_troll-1,0.0,#23843509541420482,FoBl-a-CT 2019-26,0.0,0.0,0.0,APP_INSTALLS,0,PAUSED
3777,#23843518962390482,FoBl-a-CT-US-U 9x16-20190628-A-set5_starsign-2,0.0,#23843509541420482,FoBl-a-CT 2019-26,0.0,0.0,0.0,APP_INSTALLS,0,PAUSED
3778,#23843518957600482,FoBl-a-CT-US-U 9x16-20190628-A-set5_starsign-1,0.0,#23843509541420482,FoBl-a-CT 2019-26,0.0,0.0,0.0,APP_INSTALLS,0,PAUSED
3779,#23843517041140482,FoBl-a-CT-US-U 9x16-20190627-A-set4_starsign-2,0.0,#23843509541420482,FoBl-a-CT 2019-26,0.0,0.0,0.0,APP_INSTALLS,0,PAUSED
3780,#23843517012760482,FoBl-a-CT-US-U 9x16-20190627-A-set4_starsign-1,0.0,#23843509541420482,FoBl-a-CT 2019-26,0.0,0.0,0.0,APP_INSTALLS,0,PAUSED
3781,#23843516839290482,FoBl-a-CT-US-U 9x16-20190627-A-set2_keywords-1,0.0,#23843509541420482,FoBl-a-CT 2019-26,0.0,0.0,0.0,APP_INSTALLS,0,PAUSED
3782,#23843516821230482,FoBl-a-CT-US-U 9x16-20190627-A-set1_keywords-1,0.0,#23843509541420482,FoBl-a-CT 2019-26,0.0,0.0,0.0,APP_INSTALLS,0,PAUSED
3783,#23843516803950482,FoBl-a-CT-US-U 9x16-20190627-R-set1_apptargeting-1,0.0,#23843509541420482,FoBl-a-CT 2019-26,0.0,0.0,0.0,APP_INSTALLS,0,PAUSED
3784,#23843516748770482,FoBl-a-CT-US-U 9x16-20190627-A-set1_pushnotifications-1,0.0,#23843509541420482,FoBl-a-CT 2019-26,0.0,0.0,0.0,APP_INSTALLS,0,PAUSED
3785,#23843516702370482,FoBl-a-CT-US-U 9x16-20190627-A-set3_starsign-1,0.0,#23843509541420482,FoBl-a-CT 2019-26,0.0,0.0,0.0,APP_INSTALLS,0,PAUSED
3786,#23843516476120482,FoBl-a-CT-US-U 4x5-20190627-M-set3_foldingfootage-1,0.0,#23843509541420482,FoBl-a-CT 2019-26,0.0,0.0,0.0,APP_INSTALLS,0,PAUSED
3787,#23843516473040482,FoBl-a-CT-US-U 9x16-20190627-M-set3_foldingfootage-1,0.0,#23843509541420482,FoBl-a-CT 2019-26,0.0,0.0,0.0,APP_INSTALLS,0,PAUSED
3788,#23843515035340482,FoBl-a-CT-US-U 9x16-20190626-M-set2_foldingfootage-1,0.0,#23843509541420482,FoBl-a-CT 2019-26,0.0,0.0,0.0,APP_INSTALLS,0,PAUSED
3789,#23843515034410482,FoBl-a-CT-US-U 9x16-20190626-A-set2_starsign-2,0.0,#23843509541420482,FoBl-a-CT 2019-26,0.0,0.0,0.0,APP_INSTALLS,0,PAUSED
3790,#23843515033220482,FoBl-a-CT-US-U 4x5-20190626-M-set2_foldingfootage-1,0.0,#23843509541420482,FoBl-a-CT 2019-26,0.0,0.0,0.0,APP_INSTALLS,0,PAUSED
3791,#23843515025130482,FoBl-a-CT-US-U 9x16-20190626-M-set1_foldingfootage-1,0.0,#23843509541420482,FoBl-a-CT 2019-26,0.0,0.0,0.0,APP_INSTALLS,0,PAUSED
3792,#23843515020340482,FoBl-a-CT-US-U 4x5-20190626-M-set1_foldingfootage-1,0.0,#23843509541420482,FoBl-a-CT 2019-26,0.0,0.0,0.0,APP_INSTALLS,0,PAUSED
3793,#23843515009310482,FoBl-a-CT-US-U 9x16-20190626-A-set2_starsign-1,0.0,#23843509541420482,FoBl-a-CT 2019-26,0.0,0.0,0.0,APP_INSTALLS,0,PAUSED
3794,#23843514909090482,FoBl-a-CT-US-U 9x16-20190626-A-set1_troll-1,0.0,#23843509541420482,FoBl-a-CT 2019-26,0.0,0.0,0.0,APP_INSTALLS,0,PAUSED
3795,#23843514368700482,FoBl-a-CT-US-U 9x16-20190625-A-set3_keywords-2,0.0,#23843509541420482,FoBl-a-CT 2019-26,0.0,0.0,0.0,APP_INSTALLS,0,PAUSED
3796,#23843512873830482,FoBl-a-CT-US-U 9x16-20190625-A-set2_keywords-2,0.0,#23843509541420482,FoBl-a-CT 2019-26,0.0,0.0,0.0,APP_INSTALLS,0,PAUSED
3797,#23843512816860482,FoBl-a-CT-US-U 9x16-20190625-A-set2_keywords-1,0.0,#23843509541420482,FoBl-a-CT 2019-26,0.0,0.0,0.0,APP_INSTALLS,0,PAUSED
3798,#23843512809720482,FoBl-a-CT-US-U 9x16-20190625-A-set3_keywords-1,0.0,#23843509541420482,FoBl-a-CT 2019-26,0.0,0.0,0.0,APP_INSTALLS,0,PAUSED
3799,#23843512771530482,FoBl-a-CT-US-U 9x16-20190625-R-set1_biglevels-1,0.0,#23843509541420482,FoBl-a-CT 2019-26,0.0,0.0,0.0,APP_INSTALLS,0,PAUSED
3800,#23843512439680482,FoBl-a-CT-US-U 4x5-20190625-K-set1_reverse_gameplay-1,0.0,#23843509541420482,FoBl-a-CT 2019-26,0.0,0.0,0.0,APP_INSTALLS,0,PAUSED
3801,#23843512429200482,FoBl-a-CT-US-U 9x16-20190625-A-set1_ratings_bestperf-3,0.0,#23843509541420482,FoBl-a-CT 2019-26,0.0,0.0,0.0,APP_INSTALLS,0,PAUSED
3802,#23843512177690482,FoBl-a-CT-US-U 9x16-20190625-A-set1_ratings_bestperf-2,0.0,#23843509541420482,FoBl-a-CT 2019-26,0.0,0.0,0.0,APP_INSTALLS,0,PAUSED
3803,#23843512172510482,FoBl-a-US-U-static,0.0,#23843512002790482,FoBl-a-ReL-US-25.06,0.0,0.0,0.0,APP_INSTALLS,0,PAUSED
3804,#23843512102460482,FoBl-a-CT-US-U 9x16-20190625-A-set1_ratings_bestperf-1,0.0,#23843509541420482,FoBl-a-CT 2019-26,0.0,0.0,0.0,APP_INSTALLS,0,PAUSED
3805,#23843512003080482,FoBl-a-AU-U,0.0,#23843512002860482,FoBl-a-ReL-T2-25.06,0.0,0.0,0.0,APP_INSTALLS,0,PAUSED
3806,#23843512003070482,FoBl-a-CA-U,0.0,#23843512002860482,FoBl-a-ReL-T2-25.06,0.0,0.0,0.0,APP_INSTALLS,0,PAUSED
3807,#23843512003060482,FoBl-a-UK-U,0.0,#23843512002860482,FoBl-a-ReL-T2-25.06,0.0,0.0,0.0,APP_INSTALLS,0,PAUSED
3808,#23843512003050482,FoBl-a-L-ATKR-F,0.0,#23843512002840482,FoBl-a-L-AT-CPI-25.06,0.0,0.0,0.0,APP_INSTALLS,0,PAUSED
3809,#23843512003040482,FoBl-a-CH-U,0.0,#23843512002860482,FoBl-a-ReL-T2-25.06,0.0,0.0,0.0,APP_INSTALLS,0,PAUSED
3810,#23843512003030482,FoBl-a-NZNO-U,0.0,#23843512002860482,FoBl-a-ReL-T2-25.06,0.0,0.0,0.0,APP_INSTALLS,0,PAUSED
3811,#23843512003020482,FoBl-a-L-ATKR-M,0.0,#23843512002840482,FoBl-a-L-AT-CPI-25.06,0.0,0.0,0.0,APP_INSTALLS,0,PAUSED
3812,#23843512003010482,FoBl-a-JPHKTW-U,0.0,#23843512002860482,FoBl-a-ReL-T2-25.06,0.0,0.0,0.0,APP_INSTALLS,0,PAUSED
3813,#23843512003000482,FoBl-a-L-BENELUX-F,0.0,#23843512002830482,FoBl-a-L-BENELUX-CPI-25.06,0.0,0.0,0.0,APP_INSTALLS,0,PAUSED
3814,#23843512002990482,FoBl-a-L-BENELUX-M,0.0,#23843512002830482,FoBl-a-L-BENELUX-CPI-25.06,0.0,0.0,0.0,APP_INSTALLS,0,PAUSED
3815,#23843512002980482,FoBl-a-L-BR-M,0.0,#23843512002870482,FoBl-a-L-BR-CPI-25.06,0.0,0.0,0.0,APP_INSTALLS,0,PAUSED
3816,#23843512002970482,FoBl-a-L-BR-F,0.0,#23843512002870482,FoBl-a-L-BR-CPI-25.06,0.0,0.0,0.0,APP_INSTALLS,0,PAUSED
3817,#23843512002960482,FoBl-a-L-DE-M,0.0,#23843512002850482,FoBl-a-L-DE-CPI-25.06,0.0,0.0,0.0,APP_INSTALLS,0,PAUSED
3818,#23843512002950482,FoBl-a-L-SEDKSG-F,0.0,#23843512002820482,FoBl-a-L-SEDKSG-CPI-25.06,0.0,0.0,0.0,APP_INSTALLS,0,PAUSED
3819,#23843512002940482,FoBl-a-L-DE-F,0.0,#23843512002850482,FoBl-a-L-DE-CPI-25.06,0.0,0.0,0.0,APP_INSTALLS,0,PAUSED
3820,#23843512002930482,FoBl-a-L-SEDKSG-M,0.0,#23843512002820482,FoBl-a-L-SEDKSG-CPI-25.06,0.0,0.0,0.0,APP_INSTALLS,0,PAUSED
3821,#23843512002920482,FoBl-a-L-ROW-U,0.0,#23843512002810482,FoBl-a-L-ROW-CPI-25.06,0.0,0.0,0.0,APP_INSTALLS,0,PAUSED
3822,#23843512002910482,FoBl-a-L-T3-F,0.0,#23843512002800482,FoBl-a-L-T3-CPI-25.06,0.0,0.0,0.0,APP_INSTALLS,0,PAUSED
3823,#23843512002900482,FoBl-a-US-U,0.0,#23843512002790482,FoBl-a-ReL-US-25.06,0.0,0.0,0.0,APP_INSTALLS,0,PAUSED
3824,#23843512002890482,FoBl-a-L-T3-M,0.0,#23843512002800482,FoBl-a-L-T3-CPI-25.06,0.0,0.0,0.0,APP_INSTALLS,0,PAUSED
3825,#23843512002880482,FoBl-a-IEFI-U,0.0,#23843512002860482,FoBl-a-ReL-T2-25.06,0.0,0.0,0.0,APP_INSTALLS,0,PAUSED
3826,#23843510113060482,FoBl-a-CT-US-U 4x5-20190624-K-set2_loop-1,0.0,#23843509541420482,FoBl-a-CT 2019-26,0.0,0.0,0.0,APP_INSTALLS,0,PAUSED
3827,#23843510101980482,FoBl-a-CT-US-U 4x5-20190624-R-set1_augmented_iterations2-1,0.0,#23843509541420482,FoBl-a-CT 2019-26,0.0,0.0,0.0,APP_INSTALLS,0,PAUSED
3828,#23843510098410482,FoBl-a-CT-US-U 4x5-20190624-R-set2_augmented_iterations2-1,0.0,#23843509541420482,FoBl-a-CT 2019-26,0.0,0.0,0.0,APP_INSTALLS,0,PAUSED
3829,#23843509908420482,FoBl-a-CT-US-U 4x5-20190624-A-set4_ratings-3,0.0,#23843509541420482,FoBl-a-CT 2019-26,0.0,0.0,0.0,APP_INSTALLS,0,PAUSED
3830,#23843509895710482,FoBl-a-CT-US-U 4x5-20190624-A-set3_ratings-3,0.0,#23843509541420482,FoBl-a-CT 2019-26,0.0,0.0,0.0,APP_INSTALLS,0,PAUSED
3831,#23843509883470482,FoBl-a-CT-US-U 4x5-20190624-A-set4_ratings-2,0.0,#23843509541420482,FoBl-a-CT 2019-26,0.0,0.0,0.0,APP_INSTALLS,0,PAUSED
3832,#23843509880210482,FoBl-a-CT-US-U 4x5-20190624-A-set2_ratings-2,0.0,#23843509541420482,FoBl-a-CT 2019-26,0.0,0.0,0.0,APP_INSTALLS,0,PAUSED
3833,#23843509851500482,FoBl-a-CT-US-U 4x5-20190624-A-set3_ratings-2,0.0,#23843509541420482,FoBl-a-CT 2019-26,0.0,0.0,0.0,APP_INSTALLS,0,PAUSED
3834,#23843509838210482,FoBl-a-CT-US-U 4x5-20190624-A-set4_ratings-1,0.0,#23843509541420482,FoBl-a-CT 2019-26,0.0,0.0,0.0,APP_INSTALLS,0,PAUSED
3835,#23843509670840482,FoBl-a-CT-US-U 4x5-20190624-A-set2_ratings-1,0.0,#23843509541420482,FoBl-a-CT 2019-26,0.0,0.0,0.0,APP_INSTALLS,0,PAUSED
3836,#23843509649400482,FoBl-a-CT-US-U 4x5-20190624-A-set3_ratings-1,0.0,#23843509541420482,FoBl-a-CT 2019-26,0.0,0.0,0.0,APP_INSTALLS,0,PAUSED
3837,#23843509627390482,FoBl-a-CT-US-U 4x5-20190624-A-set1_ratings-2,0.0,#23843509541420482,FoBl-a-CT 2019-26,0.0,0.0,0.0,APP_INSTALLS,0,PAUSED
3838,#23843509550040482,FoBl-a-CT-US-U 4x5-20190624-K-set1_gta_wasted-1,0.0,#23843509541420482,FoBl-a-CT 2019-26,0.0,0.0,0.0,APP_INSTALLS,0,PAUSED
3839,#23843509541610482,FoBl-a-CT-US-U 4x5-20190624-A-set1_ratings-1,0.0,#23843509541420482,FoBl-a-CT 2019-26,0.0,0.0,0.0,APP_INSTALLS,0,PAUSED
3840,#23843504582020482,FoBl-a-CT-US-U 4x5-20190621-M-set1_fastsounds-1,0.0,#23843493113210482,FoBl-a-CT 2019-25,0.0,0.0,0.0,APP_INSTALLS,0,PAUSED
3841,#23843504579320482,FoBl-a-CT-US-U 9x16-20190621-M-set1_fastsounds-1,0.0,#23843493113210482,FoBl-a-CT 2019-25,0.0,0.0,0.0,APP_INSTALLS,0,PAUSED
3842,#23843504406150482,FoBl-a-CT-US-U 9x16-20190621-R-set6_augmented_iterations-1,0.0,#23843493113210482,FoBl-a-CT 2019-25,0.0,0.0,0.0,APP_INSTALLS,0,PAUSED
3843,#23843504367490482,FoBl-a-CT-US-U 4x5-20190621-K-set1_reverse_gameplay-1,0.0,#23843493113210482,FoBl-a-CT 2019-25,0.0,0.0,0.0,APP_INSTALLS,0,PAUSED
3844,#23843504127740482,FoBl-a-CT-US-U 4x5-20190621-R-set1_augmented_iterations-1,0.0,#23843493113210482,FoBl-a-CT 2019-25,0.0,0.0,0.0,APP_INSTALLS,0,PAUSED
3845,#23843504124680482,FoBl-a-CT-US-U 4x5-20190621-R-set2_augmented_iterations-1,0.0,#23843493113210482,FoBl-a-CT 2019-25,0.0,0.0,0.0,APP_INSTALLS,0,PAUSED
3846,#23843504118360482,FoBl-a-CT-US-U 4x5-20190621-R-set3_augmented_iterations-1,0.0,#23843493113210482,FoBl-a-CT 2019-25,0.0,0.0,0.0,APP_INSTALLS,0,PAUSED
3847,#23843504103820482,FoBl-a-CT-US-U 4x5-20190621-R-set4_augmented_iterations-1,0.0,#23843493113210482,FoBl-a-CT 2019-25,0.0,0.0,0.0,APP_INSTALLS,0,PAUSED
3848,#23843504103450482,FoBl-a-CT-US-U 4x5-20190621-R-set5_augmented_iterations-1,0.0,#23843493113210482,FoBl-a-CT 2019-25,0.0,0.0,0.0,APP_INSTALLS,0,PAUSED
3849,#23843504101310482,FoBl-a-CT-US-U 9x16-20190621-R-set2_augmented_iterations-1,0.0,#23843493113210482,FoBl-a-CT 2019-25,0.0,0.0,0.0,APP_INSTALLS,0,PAUSED
3850,#23843504101040482,FoBl-a-CT-US-U 9x16-20190621-R-set1_augmented_iterations-1,0.0,#23843493113210482,FoBl-a-CT 2019-25,0.0,0.0,0.0,APP_INSTALLS,0,PAUSED
3851,#23843504099310482,FoBl-a-CT-US-U 9x16-20190621-R-set4_augmented_iterations-1,0.0,#23843493113210482,FoBl-a-CT 2019-25,0.0,0.0,0.0,APP_INSTALLS,0,PAUSED
3852,#23843504096040482,FoBl-a-CT-US-U 9x16-20190621-R-set3_augmented_iterations-1,0.0,#23843493113210482,FoBl-a-CT 2019-25,0.0,0.0,0.0,APP_INSTALLS,0,PAUSED
3853,#23843504095160482,FoBl-a-CT-US-U 9x16-20190621-R-set5_augmented_iterations-1,0.0,#23843493113210482,FoBl-a-CT 2019-25,0.0,0.0,0.0,APP_INSTALLS,0,PAUSED
3854,#23843504018620482,FoBl-a-CT-US-U 4x5-20190521-A-set1-2,0.0,#23843425996680482,FoBl-a-CT 2019-21,0.0,0.0,0.0,APP_INSTALLS,0,PAUSED
3855,#23843502224150482,FoBl-a-CT-US-U 9x16-20190620-A-set2_fast-1,0.0,#23843493113210482,FoBl-a-CT 2019-25,0.0,0.0,0.0,APP_INSTALLS,0,PAUSED
3856,#23843502219140482,FoBl-a-CT-US-U 9x16-20190620-A-set1_fast-1,0.0,#23843493113210482,FoBl-a-CT 2019-25,0.0,0.0,0.0,APP_INSTALLS,0,PAUSED
3857,#23843502109560482,FoBl-a-CT-US-U 4x5-20190620-M-set1_uncompletesounds-1,0.0,#23843493113210482,FoBl-a-CT 2019-25,0.0,0.0,0.0,APP_INSTALLS,0,PAUSED
3858,#23843502109470482,FoBl-a-CT-US-U 9x16-20190620-M-set1_uncompletesounds-1,0.0,#23843493113210482,FoBl-a-CT 2019-25,0.0,0.0,0.0,APP_INSTALLS,0,PAUSED
3859,#23843502067770482,FoBl-a-CT-US-U 9x16-20190620-M-set1_altcolorshandsounds_speed-1,0.0,#23843493113210482,FoBl-a-CT 2019-25,0.0,0.0,0.0,APP_INSTALLS,0,PAUSED
3860,#23843501949770482,FoBl-a-CT-US-U 4x5-20190620-M-set1_altcolorshandsounds-1,0.0,#23843493113210482,FoBl-a-CT 2019-25,0.0,0.0,0.0,APP_INSTALLS,0,PAUSED
3861,#23843501949530482,FoBl-a-CT-US-U 9x16-20190620-M-set1_altcolorshandsounds-1,0.0,#23843493113210482,FoBl-a-CT 2019-25,0.0,0.0,0.0,APP_INSTALLS,0,PAUSED
3862,#23843501821660482,FoBl-a-CT-US-U 4x5-20190620-M-set1_splattershakessounds-1,0.0,#23843493113210482,FoBl-a-CT 2019-25,0.0,0.0,0.0,APP_INSTALLS,0,PAUSED
3863,#23843501821260482,FoBl-a-CT-US-U 9x16-20190620-M-set1_splattershakessounds-1,0.0,#23843493113210482,FoBl-a-CT 2019-25,0.0,0.0,0.0,APP_INSTALLS,0,PAUSED
3864,#23843501765810482,FoBl-a-CT-US-U 4x5-20190620-K-set1_millennial_pink-1,0.0,#23843493113210482,FoBl-a-CT 2019-25,0.0,0.0,0.0,APP_INSTALLS,0,PAUSED
3865,#23843501264990482,FoBl-a-CT-US-U 4x5-20190618-K-set1-1,0.0,#23843493113210482,FoBl-a-CT 2019-25,0.0,0.0,0.0,APP_INSTALLS,0,PAUSED
3866,#23843499522500482,FoBl-a-CT-US-U 9x16-20190619-A-set2_30sec-1,0.0,#23843493113210482,FoBl-a-CT 2019-25,0.0,0.0,0.0,APP_INSTALLS,0,PAUSED
3867,#23843499398550482,FoBl-a-CT-US-U 9x16-20190619-M-set1_steps-1,0.0,#23843493113210482,FoBl-a-CT 2019-25,0.0,0.0,0.0,APP_INSTALLS,0,PAUSED
3868,#23843499392280482,FoBl-a-CT-US-U 4x5-20190619-M-set1_steps-1,0.0,#23843493113210482,FoBl-a-CT 2019-25,0.0,0.0,0.0,APP_INSTALLS,0,PAUSED
3869,#23843499076200482,FoBl-a-CT-US-U 9x16-20190619-A-set1_troll-1,0.0,#23843493113210482,FoBl-a-CT 2019-25,0.0,0.0,0.0,APP_INSTALLS,0,PAUSED
3870,#23843498984510482,FoBl-a-CT-US-U 4x5-20190619-A-set4_retest-2,0.0,#23843493113210482,FoBl-a-CT 2019-25,0.0,0.0,0.0,APP_INSTALLS,0,PAUSED
3871,#23843498981040482,FoBl-a-CT-US-U 16x9-20190619-K-set1_retest-1,0.0,#23843493113210482,FoBl-a-CT 2019-25,0.0,0.0,0.0,APP_INSTALLS,0,PAUSED
3872,#23843498972360482,FoBl-a-CT-US-U 4x5-20190619-K-set5_retest-1,0.0,#23843493113210482,FoBl-a-CT 2019-25,0.0,0.0,0.0,APP_INSTALLS,0,PAUSED
3873,#23843498970860482,FoBl-a-CT-US-U 4x5-20190619-K-set3_retest-1,0.0,#23843493113210482,FoBl-a-CT 2019-25,0.0,0.0,0.0,APP_INSTALLS,0,PAUSED
3874,#23843498970540482,FoBl-a-CT-US-U 4x5-20190619-A-set1_retest-1,0.0,#23843493113210482,FoBl-a-CT 2019-25,0.0,0.0,0.0,APP_INSTALLS,0,PAUSED
3875,#23843498970240482,FoBl-a-CT-US-U 4x5-20190619-K-set2_retest-1,0.0,#23843493113210482,FoBl-a-CT 2019-25,0.0,0.0,0.0,APP_INSTALLS,0,PAUSED
3876,#23843498956960482,FoBl-a-CT-US-U 4x5-20190619-A-set4_retest-1,0.0,#23843493113210482,FoBl-a-CT 2019-25,0.0,0.0,0.0,APP_INSTALLS,0,PAUSED
3877,#23843498956000482,FoBl-a-CT-US-U 1x1-20190619-K-set3_retest-1,0.0,#23843493113210482,FoBl-a-CT 2019-25,0.0,0.0,0.0,APP_INSTALLS,0,PAUSED
3878,#23843498955750482,FoBl-a-CT-US-U 1x1-20190619-K-set5_retest-1,0.0,#23843493113210482,FoBl-a-CT 2019-25,0.0,0.0,0.0,APP_INSTALLS,0,PAUSED
3879,#23843498955400482,FoBl-a-CT-US-U 1x1-20190619-K-set1_retest-1,0.0,#23843493113210482,FoBl-a-CT 2019-25,0.0,0.0,0.0,APP_INSTALLS,0,PAUSED
3880,#23843498955000482,FoBl-a-CT-US-U 1x1-20190619-A-set11_retest-1,0.0,#23843493113210482,FoBl-a-CT 2019-25,0.0,0.0,0.0,APP_INSTALLS,0,PAUSED
3881,#23843498954000482,FoBl-a-CT-US-U 1x1-20190619-R-set2_retest-1,0.0,#23843493113210482,FoBl-a-CT 2019-25,0.0,0.0,0.0,APP_INSTALLS,0,PAUSED
3882,#23843498953730482,FoBl-a-CT-US-U 1x1-20190619-R-set1_retest-1,0.0,#23843493113210482,FoBl-a-CT 2019-25,0.0,0.0,0.0,APP_INSTALLS,0,PAUSED
3883,#23843498567000482,FoBl-a-CT-US-U 4x5-20190619-M-set1_wobblyhand-1,0.0,#23843493113210482,FoBl-a-CT 2019-25,0.0,0.0,0.0,APP_INSTALLS,0,PAUSED
3884,#23843498566650482,FoBl-a-CT-US-U 4x5-20190619-M-set2_altcolorshand-1,0.0,#23843493113210482,FoBl-a-CT 2019-25,0.0,0.0,0.0,APP_INSTALLS,0,PAUSED
3885,#23843498565430482,FoBl-a-CT-US-U 9x16-20190619-M-set1_wobblyhand-1,0.0,#23843493113210482,FoBl-a-CT 2019-25,0.0,0.0,0.0,APP_INSTALLS,0,PAUSED
3886,#23843498565320482,FoBl-a-CT-US-U 9x16-20190619-M-set1_altcolors-1,0.0,#23843493113210482,FoBl-a-CT 2019-25,0.0,0.0,0.0,APP_INSTALLS,0,PAUSED
3887,#23843498564900482,FoBl-a-CT-US-U 9x16-20190619-M-set1_wobbly-1,0.0,#23843493113210482,FoBl-a-CT 2019-25,0.0,0.0,0.0,APP_INSTALLS,0,PAUSED
3888,#23843498564420482,FoBl-a-CT-US-U 9x16-20190619-M-set2_altcolorshand-1,0.0,#23843493113210482,FoBl-a-CT 2019-25,0.0,0.0,0.0,APP_INSTALLS,0,PAUSED
3889,#23843498563670482,FoBl-a-CT-US-U 4x5-20190619-M-set1_wobbly-1,0.0,#23843493113210482,FoBl-a-CT 2019-25,0.0,0.0,0.0,APP_INSTALLS,0,PAUSED
3890,#23843498563430482,FoBl-a-CT-US-U 4x5-20190619-M-set1_altcolors-1,0.0,#23843493113210482,FoBl-a-CT 2019-25,0.0,0.0,0.0,APP_INSTALLS,0,PAUSED
3891,#23843493377690482,FoBl-a-CT-US-U 9x16-20190617-M-set2_schematics-1,0.0,#23843493113210482,FoBl-a-CT 2019-25,0.0,0.0,0.0,APP_INSTALLS,0,PAUSED
3892,#23843493377610482,FoBl-a-CT-US-U 4x5-20190617-M-set1_uncomplete-1,0.0,#23843493113210482,FoBl-a-CT 2019-25,0.0,0.0,0.0,APP_INSTALLS,0,PAUSED
3893,#23843493376970482,FoBl-a-CT-US-U 9x16-20190617-M-set1_uncomplete-1,0.0,#23843493113210482,FoBl-a-CT 2019-25,0.0,0.0,0.0,APP_INSTALLS,0,PAUSED
3894,#23843493376230482,FoBl-a-CT-US-U 4x5-20190617-M-set2_schematics-1,0.0,#23843493113210482,FoBl-a-CT 2019-25,0.0,0.0,0.0,APP_INSTALLS,0,PAUSED
3895,#23843493154290482,FoBl-a-CT-US-U 4x5-20190617-K-set1-2,0.0,#23843493113210482,FoBl-a-CT 2019-25,0.0,0.0,0.0,APP_INSTALLS,0,PAUSED
